SFO_MV,MV_SFO,time_sec
79.0,72.0,4269600
74.0,76.0,4273200
68.0,82.0,4276800
66.0,88.0,4280400
68.0,97.0,4284000
68.0,95.0,4287600
73.0,92.0,4291200
75.0,89.0,4294800
68.0,89.0,4298400
54.0,82.0,4302000
49.0,69.0,4305600
48.0,61.0,4309200
44.0,49.0,4312800
33.0,35.0,4316400
22.0,19.0,4320000
18.0,10.0,4323600
19.0,7.0,4327200
23.0,7.0,4330800
41.0,11.0,4334400
78.0,26.0,4338000
91.0,48.0,4341600
92.0,71.0,4345200
88.0,75.0,4348800
82.0,72.0,4352400
79.0,72.0,4356000
74.0,76.0,4359600
68.0,82.0,4363200
66.0,88.0,4366800
68.0,97.0,4370400
68.0,95.0,4374000
73.0,92.0,4377600
75.0,89.0,4381200
68.0,89.0,4384800
54.0,82.0,4388400
49.0,69.0,4392000
48.0,61.0,4395600
44.0,49.0,4399200
33.0,35.0,4402800
22.0,19.0,4406400
18.0,10.0,4410000
19.0,7.0,4413600
23.0,7.0,4417200
41.0,11.0,4420800
78.0,26.0,4424400
91.0,48.0,4428000
92.0,71.0,4431600
88.0,75.0,4435200
82.0,72.0,4438800
79.0,72.0,4442400
74.0,76.0,4446000
68.0,82.0,4449600
66.0,88.0,4453200
68.0,97.0,4456800
68.0,95.0,4460400
73.0,92.0,4464000
75.0,89.0,4467600
68.0,89.0,4471200
54.0,82.0,4474800
49.0,69.0,4478400
48.0,61.0,4482000
44.0,49.0,4485600
33.0,35.0,4489200
22.0,19.0,4492800
18.0,10.0,4496400
19.0,7.0,4500000
23.0,7.0,4503600
41.0,11.0,4507200
78.0,26.0,4510800
91.0,48.0,4514400
92.0,71.0,4518000
88.0,75.0,4521600
82.0,72.0,4525200
79.0,72.0,4528800
74.0,76.0,4532400
68.0,82.0,4536000
66.0,88.0,4539600
68.0,97.0,4543200
68.0,95.0,4546800
73.0,92.0,4550400
75.0,89.0,4554000
68.0,89.0,4557600
54.0,82.0,4561200
49.0,69.0,4564800
48.0,61.0,4568400
44.0,49.0,4572000
33.0,35.0,4575600
22.0,19.0,4579200
18.0,10.0,4582800
19.0,7.0,4586400
23.0,7.0,4590000
41.0,11.0,4593600
78.0,26.0,4597200
91.0,48.0,4600800
92.0,71.0,4604400
88.0,75.0,4608000
82.0,72.0,4611600
79.0,72.0,4615200
74.0,76.0,4618800
68.0,82.0,4622400
66.0,88.0,4626000
68.0,97.0,4629600
68.0,95.0,4633200
73.0,92.0,4636800
75.0,89.0,4640400
68.0,89.0,4644000
54.0,82.0,4647600
49.0,69.0,4651200
48.0,61.0,4654800
44.0,49.0,4658400
33.0,35.0,4662000
22.0,19.0,4665600
18.0,10.0,4669200
19.0,7.0,4672800
23.0,7.0,4676400
41.0,11.0,4680000
78.0,26.0,4683600
91.0,48.0,4687200
92.0,71.0,4690800
88.0,75.0,4694400
82.0,72.0,4698000
79.0,72.0,4701600
74.0,76.0,4705200
68.0,82.0,4708800
66.0,88.0,4712400
68.0,97.0,4716000
68.0,95.0,4719600
73.0,92.0,4723200
75.0,89.0,4726800
68.0,89.0,4730400
54.0,82.0,4734000
49.0,69.0,4737600
48.0,61.0,4741200
44.0,49.0,4744800
33.0,35.0,4748400
22.0,19.0,4752000
18.0,10.0,4755600
19.0,7.0,4759200
23.0,7.0,4762800
41.0,11.0,4766400
78.0,26.0,4770000
91.0,48.0,4773600
92.0,71.0,4777200
88.0,75.0,4780800
82.0,72.0,4784400
79.0,72.0,4788000
74.0,76.0,4791600
68.0,82.0,4795200
66.0,88.0,4798800
68.0,97.0,4802400
68.0,95.0,4806000
73.0,92.0,4809600
75.0,89.0,4813200
68.0,89.0,4816800
54.0,82.0,4820400
49.0,69.0,4824000
48.0,61.0,4827600
44.0,49.0,4831200
33.0,35.0,4834800
22.0,19.0,4838400
18.0,10.0,4842000
19.0,7.0,4845600
23.0,7.0,4849200
41.0,11.0,4852800
78.0,26.0,4856400
91.0,48.0,4860000
92.0,71.0,4863600
88.0,75.0,4867200
82.0,72.0,4870800
79.0,72.0,4874400
74.0,76.0,4878000
68.0,82.0,4881600
66.0,88.0,4885200
68.0,97.0,4888800
68.0,95.0,4892400
73.0,92.0,4896000
75.0,89.0,4899600
68.0,89.0,4903200
54.0,82.0,4906800
49.0,69.0,4910400
48.0,61.0,4914000
44.0,49.0,4917600
33.0,35.0,4921200
22.0,19.0,4924800
18.0,10.0,4928400
19.0,7.0,4932000
23.0,7.0,4935600
41.0,11.0,4939200
78.0,26.0,4942800
91.0,48.0,4946400
92.0,71.0,4950000
88.0,75.0,4953600
82.0,72.0,4957200
79.0,72.0,4960800
74.0,76.0,4964400
68.0,82.0,4968000
66.0,88.0,4971600
68.0,97.0,4975200
68.0,95.0,4978800
73.0,92.0,4982400
75.0,89.0,4986000
68.0,89.0,4989600
54.0,82.0,4993200
49.0,69.0,4996800
48.0,61.0,5000400
44.0,49.0,5004000
33.0,35.0,5007600
22.0,19.0,5011200
18.0,10.0,5014800
19.0,7.0,5018400
23.0,7.0,5022000
41.0,11.0,5025600
78.0,26.0,5029200
91.0,48.0,5032800
92.0,71.0,5036400
88.0,75.0,5040000
82.0,72.0,5043600
79.0,72.0,5047200
74.0,76.0,5050800
68.0,82.0,5054400
66.0,88.0,5058000
68.0,97.0,5061600
68.0,95.0,5065200
73.0,92.0,5068800
75.0,89.0,5072400
68.0,89.0,5076000
54.0,82.0,5079600
49.0,69.0,5083200
48.0,61.0,5086800
44.0,49.0,5090400
33.0,35.0,5094000
22.0,19.0,5097600
18.0,10.0,5101200
19.0,7.0,5104800
23.0,7.0,5108400
41.0,11.0,5112000
78.0,26.0,5115600
91.0,48.0,5119200
92.0,71.0,5122800
88.0,75.0,5126400
82.0,72.0,5130000
79.0,72.0,5133600
74.0,76.0,5137200
68.0,82.0,5140800
66.0,88.0,5144400
68.0,97.0,5148000
68.0,95.0,5151600
73.0,92.0,5155200
75.0,89.0,5158800
68.0,89.0,5162400
54.0,82.0,5166000
49.0,69.0,5169600
48.0,61.0,5173200
44.0,49.0,5176800
33.0,35.0,5180400
22.0,19.0,5184000
18.0,10.0,5187600
19.0,7.0,5191200
23.0,7.0,5194800
41.0,11.0,5198400
78.0,26.0,5202000
91.0,48.0,5205600
92.0,71.0,5209200
88.0,75.0,5212800
82.0,72.0,5216400
79.0,72.0,5220000
74.0,76.0,5223600
68.0,82.0,5227200
66.0,88.0,5230800
68.0,97.0,5234400
68.0,95.0,5238000
73.0,92.0,5241600
75.0,89.0,5245200
68.0,89.0,5248800
54.0,82.0,5252400
49.0,69.0,5256000
48.0,61.0,5259600
44.0,49.0,5263200
33.0,35.0,5266800
22.0,19.0,5270400
18.0,10.0,5274000
19.0,7.0,5277600
23.0,7.0,5281200
41.0,11.0,5284800
78.0,26.0,5288400
91.0,48.0,5292000
92.0,71.0,5295600
88.0,75.0,5299200
82.0,72.0,5302800
79.0,72.0,5306400
74.0,76.0,5310000
68.0,82.0,5313600
66.0,88.0,5317200
68.0,97.0,5320800
68.0,95.0,5324400
73.0,92.0,5328000
75.0,89.0,5331600
68.0,89.0,5335200
54.0,82.0,5338800
49.0,69.0,5342400
48.0,61.0,5346000
44.0,49.0,5349600
33.0,35.0,5353200
22.0,19.0,5356800
18.0,10.0,5360400
19.0,7.0,5364000
23.0,7.0,5367600
41.0,11.0,5371200
78.0,26.0,5374800
91.0,48.0,5378400
92.0,71.0,5382000
88.0,75.0,5385600
82.0,72.0,5389200
79.0,72.0,5392800
74.0,76.0,5396400
68.0,82.0,5400000
66.0,88.0,5403600
68.0,97.0,5407200
68.0,95.0,5410800
73.0,92.0,5414400
75.0,89.0,5418000
68.0,89.0,5421600
54.0,82.0,5425200
49.0,69.0,5428800
48.0,61.0,5432400
44.0,49.0,5436000
33.0,35.0,5439600
22.0,19.0,5443200
18.0,10.0,5446800
19.0,7.0,5450400
23.0,7.0,5454000
41.0,11.0,5457600
78.0,26.0,5461200
91.0,48.0,5464800
92.0,71.0,5468400
88.0,75.0,5472000
82.0,72.0,5475600
79.0,72.0,5479200
74.0,76.0,5482800
68.0,82.0,5486400
66.0,88.0,5490000
68.0,97.0,5493600
68.0,95.0,5497200
73.0,92.0,5500800
75.0,89.0,5504400
68.0,89.0,5508000
54.0,82.0,5511600
49.0,69.0,5515200
48.0,61.0,5518800
44.0,49.0,5522400
33.0,35.0,5526000
22.0,19.0,5529600
18.0,10.0,5533200
19.0,7.0,5536800
23.0,7.0,5540400
41.0,11.0,5544000
78.0,26.0,5547600
91.0,48.0,5551200
92.0,71.0,5554800
88.0,75.0,5558400
82.0,72.0,5562000
79.0,72.0,5565600
74.0,76.0,5569200
68.0,82.0,5572800
66.0,88.0,5576400
68.0,97.0,5580000
68.0,95.0,5583600
73.0,92.0,5587200
75.0,89.0,5590800
68.0,89.0,5594400
54.0,82.0,5598000
49.0,69.0,5601600
48.0,61.0,5605200
44.0,49.0,5608800
33.0,35.0,5612400
22.0,19.0,5616000
18.0,10.0,5619600
19.0,7.0,5623200
23.0,7.0,5626800
41.0,11.0,5630400
78.0,26.0,5634000
91.0,48.0,5637600
92.0,71.0,5641200
88.0,75.0,5644800
82.0,72.0,5648400
79.0,72.0,5652000
74.0,76.0,5655600
68.0,82.0,5659200
66.0,88.0,5662800
68.0,97.0,5666400
68.0,95.0,5670000
73.0,92.0,5673600
75.0,89.0,5677200
68.0,89.0,5680800
54.0,82.0,5684400
49.0,69.0,5688000
48.0,61.0,5691600
44.0,49.0,5695200
33.0,35.0,5698800
22.0,19.0,5702400
18.0,10.0,5706000
19.0,7.0,5709600
23.0,7.0,5713200
41.0,11.0,5716800
78.0,26.0,5720400
91.0,48.0,5724000
92.0,71.0,5727600
88.0,75.0,5731200
82.0,72.0,5734800
79.0,72.0,5738400
74.0,76.0,5742000
68.0,82.0,5745600
66.0,88.0,5749200
68.0,97.0,5752800
68.0,95.0,5756400
73.0,92.0,5760000
75.0,89.0,5763600
68.0,89.0,5767200
54.0,82.0,5770800
49.0,69.0,5774400
48.0,61.0,5778000
44.0,49.0,5781600
33.0,35.0,5785200
22.0,19.0,5788800
18.0,10.0,5792400
19.0,7.0,5796000
23.0,7.0,5799600
41.0,11.0,5803200
78.0,26.0,5806800
91.0,48.0,5810400
92.0,71.0,5814000
88.0,75.0,5817600
82.0,72.0,5821200
79.0,72.0,5824800
74.0,76.0,5828400
68.0,82.0,5832000
66.0,88.0,5835600
68.0,97.0,5839200
68.0,95.0,5842800
73.0,92.0,5846400
75.0,89.0,5850000
68.0,89.0,5853600
54.0,82.0,5857200
49.0,69.0,5860800
48.0,61.0,5864400
44.0,49.0,5868000
33.0,35.0,5871600
22.0,19.0,5875200
18.0,10.0,5878800
19.0,7.0,5882400
23.0,7.0,5886000
41.0,11.0,5889600
78.0,26.0,5893200
91.0,48.0,5896800
92.0,71.0,5900400
88.0,75.0,5904000
82.0,72.0,5907600
79.0,72.0,5911200
74.0,76.0,5914800
68.0,82.0,5918400
66.0,88.0,5922000
68.0,97.0,5925600
68.0,95.0,5929200
73.0,92.0,5932800
75.0,89.0,5936400
68.0,89.0,5940000
54.0,82.0,5943600
49.0,69.0,5947200
48.0,61.0,5950800
44.0,49.0,5954400
33.0,35.0,5958000
22.0,19.0,5961600
18.0,10.0,5965200
19.0,7.0,5968800
23.0,7.0,5972400
41.0,11.0,5976000
78.0,26.0,5979600
91.0,48.0,5983200
92.0,71.0,5986800
88.0,75.0,5990400
82.0,72.0,5994000
79.0,72.0,5997600
74.0,76.0,6001200
68.0,82.0,6004800
66.0,88.0,6008400
68.0,97.0,6012000
68.0,95.0,6015600
73.0,92.0,6019200
75.0,89.0,6022800
68.0,89.0,6026400
54.0,82.0,6030000
49.0,69.0,6033600
48.0,61.0,6037200
44.0,49.0,6040800
33.0,35.0,6044400
22.0,19.0,6048000
18.0,10.0,6051600
19.0,7.0,6055200
23.0,7.0,6058800
41.0,11.0,6062400
78.0,26.0,6066000
91.0,48.0,6069600
92.0,71.0,6073200
88.0,75.0,6076800
82.0,72.0,6080400
79.0,72.0,6084000
74.0,76.0,6087600
68.0,82.0,6091200
66.0,88.0,6094800
68.0,97.0,6098400
68.0,95.0,6102000
73.0,92.0,6105600
75.0,89.0,6109200
68.0,89.0,6112800
54.0,82.0,6116400
49.0,69.0,6120000
48.0,61.0,6123600
44.0,49.0,6127200
33.0,35.0,6130800
22.0,19.0,6134400
18.0,10.0,6138000
19.0,7.0,6141600
23.0,7.0,6145200
41.0,11.0,6148800
78.0,26.0,6152400
91.0,48.0,6156000
92.0,71.0,6159600
88.0,75.0,6163200
82.0,72.0,6166800
79.0,72.0,6170400
74.0,76.0,6174000
68.0,82.0,6177600
66.0,88.0,6181200
68.0,97.0,6184800
68.0,95.0,6188400
73.0,92.0,6192000
75.0,89.0,6195600
68.0,89.0,6199200
54.0,82.0,6202800
49.0,69.0,6206400
48.0,61.0,6210000
44.0,49.0,6213600
33.0,35.0,6217200
22.0,19.0,6220800
18.0,10.0,6224400
19.0,7.0,6228000
23.0,7.0,6231600
41.0,11.0,6235200
78.0,26.0,6238800
91.0,48.0,6242400
92.0,71.0,6246000
88.0,75.0,6249600
82.0,72.0,6253200
79.0,72.0,6256800
74.0,76.0,6260400
68.0,82.0,6264000
66.0,88.0,6267600
68.0,97.0,6271200
68.0,95.0,6274800
73.0,92.0,6278400
75.0,89.0,6282000
68.0,89.0,6285600
54.0,82.0,6289200
49.0,69.0,6292800
48.0,61.0,6296400
44.0,49.0,6300000
33.0,35.0,6303600
22.0,19.0,6307200
18.0,10.0,6310800
19.0,7.0,6314400
23.0,7.0,6318000
41.0,11.0,6321600
78.0,26.0,6325200
91.0,48.0,6328800
92.0,71.0,6332400
88.0,75.0,6336000
82.0,72.0,6339600
79.0,72.0,6343200
74.0,76.0,6346800
68.0,82.0,6350400
66.0,88.0,6354000
68.0,97.0,6357600
68.0,95.0,6361200
73.0,92.0,6364800
75.0,89.0,6368400
68.0,89.0,6372000
54.0,82.0,6375600
49.0,69.0,6379200
48.0,61.0,6382800
44.0,49.0,6386400
33.0,35.0,6390000
22.0,19.0,6393600
18.0,10.0,6397200
19.0,7.0,6400800
23.0,7.0,6404400
41.0,11.0,6408000
78.0,26.0,6411600
91.0,48.0,6415200
92.0,71.0,6418800
88.0,75.0,6422400
82.0,72.0,6426000
79.0,72.0,6429600
74.0,76.0,6433200
68.0,82.0,6436800
66.0,88.0,6440400
68.0,97.0,6444000
68.0,95.0,6447600
73.0,92.0,6451200
75.0,89.0,6454800
68.0,89.0,6458400
54.0,82.0,6462000
49.0,69.0,6465600
48.0,61.0,6469200
44.0,49.0,6472800
33.0,35.0,6476400
22.0,19.0,6480000
18.0,10.0,6483600
19.0,7.0,6487200
23.0,7.0,6490800
41.0,11.0,6494400
78.0,26.0,6498000
91.0,48.0,6501600
92.0,71.0,6505200
88.0,75.0,6508800
82.0,72.0,6512400
79.0,72.0,6516000
74.0,76.0,6519600
68.0,82.0,6523200
66.0,88.0,6526800
68.0,97.0,6530400
68.0,95.0,6534000
73.0,92.0,6537600
75.0,89.0,6541200
68.0,89.0,6544800
54.0,82.0,6548400
49.0,69.0,6552000
48.0,61.0,6555600
44.0,49.0,6559200
33.0,35.0,6562800
22.0,19.0,6566400
18.0,10.0,6570000
19.0,7.0,6573600
23.0,7.0,6577200
41.0,11.0,6580800
78.0,26.0,6584400
91.0,48.0,6588000
92.0,71.0,6591600
88.0,75.0,6595200
82.0,72.0,6598800
79.0,72.0,6602400
74.0,76.0,6606000
68.0,82.0,6609600
66.0,88.0,6613200
68.0,97.0,6616800
68.0,95.0,6620400
73.0,92.0,6624000
75.0,89.0,6627600
68.0,89.0,6631200
54.0,82.0,6634800
49.0,69.0,6638400
48.0,61.0,6642000
44.0,49.0,6645600
33.0,35.0,6649200
22.0,19.0,6652800
18.0,10.0,6656400
19.0,7.0,6660000
23.0,7.0,6663600
41.0,11.0,6667200
78.0,26.0,6670800
91.0,48.0,6674400
92.0,71.0,6678000
88.0,75.0,6681600
82.0,72.0,6685200
79.0,72.0,6688800
74.0,76.0,6692400
68.0,82.0,6696000
66.0,88.0,6699600
68.0,97.0,6703200
68.0,95.0,6706800
73.0,92.0,6710400
75.0,89.0,6714000
68.0,89.0,6717600
54.0,82.0,6721200
49.0,69.0,6724800
48.0,61.0,6728400
44.0,49.0,6732000
33.0,35.0,6735600
22.0,19.0,6739200
18.0,10.0,6742800
19.0,7.0,6746400
23.0,7.0,6750000
41.0,11.0,6753600
78.0,26.0,6757200
91.0,48.0,6760800
92.0,71.0,6764400
88.0,75.0,6768000
82.0,72.0,6771600
79.0,72.0,6775200
74.0,76.0,6778800
68.0,82.0,6782400
66.0,88.0,6786000
68.0,97.0,6789600
68.0,95.0,6793200
73.0,92.0,6796800
75.0,89.0,6800400
68.0,89.0,6804000
54.0,82.0,6807600
49.0,69.0,6811200
48.0,61.0,6814800
44.0,49.0,6818400
33.0,35.0,6822000
22.0,19.0,6825600
18.0,10.0,6829200
19.0,7.0,6832800
23.0,7.0,6836400
41.0,11.0,6840000
78.0,26.0,6843600
91.0,48.0,6847200
92.0,71.0,6850800
88.0,75.0,6854400
82.0,72.0,6858000
79.0,72.0,6861600
74.0,76.0,6865200
68.0,82.0,6868800
66.0,88.0,6872400
68.0,97.0,6876000
68.0,95.0,6879600
73.0,92.0,6883200
75.0,89.0,6886800
68.0,89.0,6890400
54.0,82.0,6894000
49.0,69.0,6897600
48.0,61.0,6901200
44.0,49.0,6904800
33.0,35.0,6908400
22.0,19.0,6912000
18.0,10.0,6915600
19.0,7.0,6919200
23.0,7.0,6922800
41.0,11.0,6926400
78.0,26.0,6930000
91.0,48.0,6933600
92.0,71.0,6937200
88.0,75.0,6940800
82.0,72.0,6944400
79.0,72.0,6948000
74.0,76.0,6951600
68.0,82.0,6955200
66.0,88.0,6958800
68.0,97.0,6962400
68.0,95.0,6966000
73.0,92.0,6969600
75.0,89.0,6973200
68.0,89.0,6976800
54.0,82.0,6980400
49.0,69.0,6984000
48.0,61.0,6987600
44.0,49.0,6991200
33.0,35.0,6994800
22.0,19.0,6998400
18.0,10.0,7002000
19.0,7.0,7005600
23.0,7.0,7009200
41.0,11.0,7012800
78.0,26.0,7016400
91.0,48.0,7020000
92.0,71.0,7023600
88.0,75.0,7027200
82.0,72.0,7030800
79.0,72.0,7034400
74.0,76.0,7038000
68.0,82.0,7041600
66.0,88.0,7045200
68.0,97.0,7048800
68.0,95.0,7052400
73.0,92.0,7056000
75.0,89.0,7059600
68.0,89.0,7063200
54.0,82.0,7066800
49.0,69.0,7070400
48.0,61.0,7074000
44.0,49.0,7077600
33.0,35.0,7081200
22.0,19.0,7084800
18.0,10.0,7088400
19.0,7.0,7092000
23.0,7.0,7095600
41.0,11.0,7099200
78.0,26.0,7102800
91.0,48.0,7106400
92.0,71.0,7110000
88.0,75.0,7113600
82.0,72.0,7117200
79.0,72.0,7120800
74.0,76.0,7124400
68.0,82.0,7128000
66.0,88.0,7131600
68.0,97.0,7135200
68.0,95.0,7138800
73.0,92.0,7142400
75.0,89.0,7146000
68.0,89.0,7149600
54.0,82.0,7153200
49.0,69.0,7156800
48.0,61.0,7160400
44.0,49.0,7164000
33.0,35.0,7167600
22.0,19.0,7171200
18.0,10.0,7174800
19.0,7.0,7178400
23.0,7.0,7182000
41.0,11.0,7185600
78.0,26.0,7189200
91.0,48.0,7192800
92.0,71.0,7196400
88.0,75.0,7200000
82.0,72.0,7203600
79.0,72.0,7207200
74.0,76.0,7210800
68.0,82.0,7214400
66.0,88.0,7218000
68.0,97.0,7221600
68.0,95.0,7225200
73.0,92.0,7228800
75.0,89.0,7232400
68.0,89.0,7236000
54.0,82.0,7239600
49.0,69.0,7243200
48.0,61.0,7246800
44.0,49.0,7250400
33.0,35.0,7254000
22.0,19.0,7257600
18.0,10.0,7261200
19.0,7.0,7264800
23.0,7.0,7268400
41.0,11.0,7272000
78.0,26.0,7275600
91.0,48.0,7279200
92.0,71.0,7282800
88.0,75.0,7286400
82.0,72.0,7290000
79.0,72.0,7293600
74.0,76.0,7297200
68.0,82.0,7300800
66.0,88.0,7304400
68.0,97.0,7308000
68.0,95.0,7311600
73.0,92.0,7315200
75.0,89.0,7318800
68.0,89.0,7322400
54.0,82.0,7326000
49.0,69.0,7329600
48.0,61.0,7333200
44.0,49.0,7336800
33.0,35.0,7340400
22.0,19.0,7344000
18.0,10.0,7347600
19.0,7.0,7351200
23.0,7.0,7354800
41.0,11.0,7358400
78.0,26.0,7362000
91.0,48.0,7365600
92.0,71.0,7369200
88.0,75.0,7372800
82.0,72.0,7376400
79.0,72.0,7380000
74.0,76.0,7383600
68.0,82.0,7387200
66.0,88.0,7390800
68.0,97.0,7394400
68.0,95.0,7398000
73.0,92.0,7401600
75.0,89.0,7405200
68.0,89.0,7408800
54.0,82.0,7412400
49.0,69.0,7416000
48.0,61.0,7419600
44.0,49.0,7423200
33.0,35.0,7426800
22.0,19.0,7430400
18.0,10.0,7434000
19.0,7.0,7437600
23.0,7.0,7441200
41.0,11.0,7444800
78.0,26.0,7448400
91.0,48.0,7452000
92.0,71.0,7455600
88.0,75.0,7459200
82.0,72.0,7462800
79.0,72.0,7466400
74.0,76.0,7470000
68.0,82.0,7473600
66.0,88.0,7477200
68.0,97.0,7480800
68.0,95.0,7484400
73.0,92.0,7488000
75.0,89.0,7491600
68.0,89.0,7495200
54.0,82.0,7498800
49.0,69.0,7502400
48.0,61.0,7506000
44.0,49.0,7509600
33.0,35.0,7513200
22.0,19.0,7516800
18.0,10.0,7520400
19.0,7.0,7524000
23.0,7.0,7527600
41.0,11.0,7531200
78.0,26.0,7534800
91.0,48.0,7538400
92.0,71.0,7542000
88.0,75.0,7545600
82.0,72.0,7549200
79.0,72.0,7552800
74.0,76.0,7556400
68.0,82.0,7560000
66.0,88.0,7563600
68.0,97.0,7567200
68.0,95.0,7570800
73.0,92.0,7574400
75.0,89.0,7578000
68.0,89.0,7581600
54.0,82.0,7585200
49.0,69.0,7588800
48.0,61.0,7592400
44.0,49.0,7596000
33.0,35.0,7599600
22.0,19.0,7603200
18.0,10.0,7606800
19.0,7.0,7610400
23.0,7.0,7614000
41.0,11.0,7617600
78.0,26.0,7621200
91.0,48.0,7624800
92.0,71.0,7628400
88.0,75.0,7632000
82.0,72.0,7635600
79.0,72.0,7639200
74.0,76.0,7642800
68.0,82.0,7646400
66.0,88.0,7650000
68.0,97.0,7653600
68.0,95.0,7657200
73.0,92.0,7660800
75.0,89.0,7664400
68.0,89.0,7668000
54.0,82.0,7671600
49.0,69.0,7675200
48.0,61.0,7678800
44.0,49.0,7682400
33.0,35.0,7686000
22.0,19.0,7689600
18.0,10.0,7693200
19.0,7.0,7696800
23.0,7.0,7700400
41.0,11.0,7704000
78.0,26.0,7707600
91.0,48.0,7711200
92.0,71.0,7714800
88.0,75.0,7718400
82.0,72.0,7722000
79.0,72.0,7725600
74.0,76.0,7729200
68.0,82.0,7732800
66.0,88.0,7736400
68.0,97.0,7740000
68.0,95.0,7743600
73.0,92.0,7747200
75.0,89.0,7750800
68.0,89.0,7754400
54.0,82.0,7758000
49.0,69.0,7761600
48.0,61.0,7765200
44.0,49.0,7768800
33.0,35.0,7772400
22.0,19.0,7776000
18.0,10.0,7779600
19.0,7.0,7783200
23.0,7.0,7786800
41.0,11.0,7790400
78.0,26.0,7794000
91.0,48.0,7797600
92.0,71.0,7801200
88.0,75.0,7804800
82.0,72.0,7808400
79.0,72.0,7812000
74.0,76.0,7815600
68.0,82.0,7819200
66.0,88.0,7822800
68.0,97.0,7826400
68.0,95.0,7830000
73.0,92.0,7833600
75.0,89.0,7837200
68.0,89.0,7840800
54.0,82.0,7844400
49.0,69.0,7848000
48.0,61.0,7851600
44.0,49.0,7855200
33.0,35.0,7858800
22.0,19.0,7862400
18.0,10.0,7866000
19.0,7.0,7869600
23.0,7.0,7873200
41.0,11.0,7876800
78.0,26.0,7880400
91.0,48.0,7884000
92.0,71.0,7887600
88.0,75.0,7891200
82.0,72.0,7894800
79.0,72.0,7898400
74.0,76.0,7902000
68.0,82.0,7905600
66.0,88.0,7909200
68.0,97.0,7912800
68.0,95.0,7916400
73.0,92.0,7920000
75.0,89.0,7923600
68.0,89.0,7927200
54.0,82.0,7930800
49.0,69.0,7934400
48.0,61.0,7938000
44.0,49.0,7941600
33.0,35.0,7945200
22.0,19.0,7948800
18.0,10.0,7952400
19.0,7.0,7956000
23.0,7.0,7959600
41.0,11.0,7963200
78.0,26.0,7966800
91.0,48.0,7970400
92.0,71.0,7974000
88.0,75.0,7977600
82.0,72.0,7981200
79.0,72.0,7984800
74.0,76.0,7988400
68.0,82.0,7992000
66.0,88.0,7995600
68.0,97.0,7999200
68.0,95.0,8002800
73.0,92.0,8006400
75.0,89.0,8010000
68.0,89.0,8013600
54.0,82.0,8017200
49.0,69.0,8020800
48.0,61.0,8024400
44.0,49.0,8028000
33.0,35.0,8031600
22.0,19.0,8035200
18.0,10.0,8038800
19.0,7.0,8042400
23.0,7.0,8046000
41.0,11.0,8049600
78.0,26.0,8053200
91.0,48.0,8056800
92.0,71.0,8060400
88.0,75.0,8064000
82.0,72.0,8067600
79.0,72.0,8071200
74.0,76.0,8074800
68.0,82.0,8078400
66.0,88.0,8082000
68.0,97.0,8085600
68.0,95.0,8089200
73.0,92.0,8092800
75.0,89.0,8096400
68.0,89.0,8100000
54.0,82.0,8103600
49.0,69.0,8107200
48.0,61.0,8110800
44.0,49.0,8114400
33.0,35.0,8118000
22.0,19.0,8121600
18.0,10.0,8125200
19.0,7.0,8128800
23.0,7.0,8132400
41.0,11.0,8136000
78.0,26.0,8139600
91.0,48.0,8143200
92.0,71.0,8146800
88.0,75.0,8150400
82.0,72.0,8154000
79.0,72.0,8157600
74.0,76.0,8161200
68.0,82.0,8164800
66.0,88.0,8168400
68.0,97.0,8172000
68.0,95.0,8175600
73.0,92.0,8179200
75.0,89.0,8182800
68.0,89.0,8186400
54.0,82.0,8190000
49.0,69.0,8193600
48.0,61.0,8197200
44.0,49.0,8200800
33.0,35.0,8204400
22.0,19.0,8208000
18.0,10.0,8211600
19.0,7.0,8215200
23.0,7.0,8218800
41.0,11.0,8222400
78.0,26.0,8226000
91.0,48.0,8229600
92.0,71.0,8233200
88.0,75.0,8236800
82.0,72.0,8240400
79.0,72.0,8244000
74.0,76.0,8247600
68.0,82.0,8251200
66.0,88.0,8254800
68.0,97.0,8258400
68.0,95.0,8262000
73.0,92.0,8265600
75.0,89.0,8269200
68.0,89.0,8272800
54.0,82.0,8276400
49.0,69.0,8280000
48.0,61.0,8283600
44.0,49.0,8287200
33.0,35.0,8290800
22.0,19.0,8294400
18.0,10.0,8298000
19.0,7.0,8301600
23.0,7.0,8305200
41.0,11.0,8308800
78.0,26.0,8312400
91.0,48.0,8316000
92.0,71.0,8319600
88.0,75.0,8323200
82.0,72.0,8326800
79.0,72.0,8330400
74.0,76.0,8334000
68.0,82.0,8337600
66.0,88.0,8341200
68.0,97.0,8344800
68.0,95.0,8348400
73.0,92.0,8352000
75.0,89.0,8355600
68.0,89.0,8359200
54.0,82.0,8362800
49.0,69.0,8366400
48.0,61.0,8370000
44.0,49.0,8373600
33.0,35.0,8377200
22.0,19.0,8380800
18.0,10.0,8384400
19.0,7.0,8388000
23.0,7.0,8391600
41.0,11.0,8395200
78.0,26.0,8398800
91.0,48.0,8402400
92.0,71.0,8406000
88.0,75.0,8409600
82.0,72.0,8413200
79.0,72.0,8416800
74.0,76.0,8420400
68.0,82.0,8424000
66.0,88.0,8427600
68.0,97.0,8431200
68.0,95.0,8434800
73.0,92.0,8438400
75.0,89.0,8442000
68.0,89.0,8445600
54.0,82.0,8449200
49.0,69.0,8452800
48.0,61.0,8456400
44.0,49.0,8460000
