locationname,datetime,temp,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
HHR,2022-09-13T13:00:00,80.9,7.8,4.604512,4.363323125,1011.1,0.3,9.9
HHR,2022-09-13T14:00:00,82.1,20.8,5.096256,4.712388975,1010.6,0.3,9.9
HHR,2022-09-13T15:00:00,80,10.7,4.604512,4.53785605,1010,0.2,9.9
HHR,2022-09-13T16:00:00,79.1,12.8,6.7056,4.363323125,1009.8,0.2,9.9
HHR,2022-09-13T17:00:00,78.2,13.6,4.112768,4.363323125,1009.6,0.2,9.9
HHR,2022-09-13T18:00:00,77,8.9,3.621024,4.53785605,1009.4,0.2,9.9
HHR,2022-09-13T19:00:00,75.8,8.3,3.621024,4.53785605,1009.6,0.2,9.9
HHR,2022-09-13T20:00:00,74,6.7,2.592832,5.061454825,1009.9,0.3,9.9
HHR,2022-09-13T21:00:00,73.1,6.5,1.519936,5.061454825,1010.4,0,9.9
HHR,2022-09-13T22:00:00,73.1,6.9,2.101088,4.53785605,1010.7,0,9.9
HHR,2022-09-13T23:00:00,73.1,4.9,2.101088,4.1887902,1010.8,0.2,9.9
HHR,2022-09-14T00:00:00,72,3.6,1.519936,4.712388975,1010.8,0.2,9.9
HHR,2022-09-14T01:00:00,72,3.1,0,0,1010.7,0.2,9.9
HHR,2022-09-14T02:00:00,72,1.8,0,0,1010.6,0.2,9.9
HHR,2022-09-14T03:00:00,71.9,3.4,0,0.017453293,1010.7,0.3,9.9
HHR,2022-09-14T04:00:00,71,4.7,1.519936,1.74532925,1010.7,0.3,9.9
HHR,2022-09-14T05:00:00,71,5.1,1.519936,1.919862175,1011,0.3,9.9
HHR,2022-09-14T06:00:00,71.1,6,2.101088,1.74532925,1011.4,89,9.9
HHR,2022-09-14T07:00:00,71,7.4,2.592832,1.74532925,1011.9,99.9,9.9
HHR,2022-09-14T08:00:00,72,7.6,2.592832,1.570796325,1012.7,99.9,8.7
HHR,2022-09-14T09:00:00,73.1,7.8,3.084576,1.74532925,1012.7,89,9.9
HHR,2022-09-14T10:00:00,75.8,6.7,2.771648,2.181661563,1013,99.9,9.9
HHR,2022-09-14T11:00:00,75.8,6.7,2.592832,2.65290046,1012.9,99.9,9.9
HHR,2022-09-14T12:00:00,79.1,5.1,4.24688,4.363323125,1012.7,50,9.9
HHR,2022-09-14T13:00:00,80,6,4.4704,4.014257275,1012.3,27.6,9.9
HHR,2022-09-14T14:00:00,79.1,17.2,4.604512,4.014257275,1011.8,0.3,9.9
HHR,2022-09-14T15:00:00,79.1,12.1,4.604512,4.712388975,1011.4,0.2,9.9
HHR,2022-09-14T16:00:00,78.2,19.7,5.096256,4.363323125,1011.1,0.2,9.9
HHR,2022-09-14T17:00:00,77,12.8,4.112768,4.8869219,1011.1,0.2,9.9
HHR,2022-09-14T18:00:00,74.9,19.7,3.621024,4.8869219,1011.3,27.5,9.9
HHR,2022-09-14T19:00:00,73.1,10.3,3.621024,4.712388975,1011.6,0.2,9.9
HHR,2022-09-14T20:00:00,72,9.2,2.101088,5.061454825,1011.9,0.2,9.9
HHR,2022-09-14T21:00:00,71.9,6.9,2.101088,4.014257275,1012.2,0,9.9
HHR,2022-09-14T22:00:00,71.1,4,2.101088,3.83972435,1012.5,0.2,9.9
HHR,2022-09-14T23:00:00,71.1,4.7,1.519936,3.665191425,1012.6,0.2,9.9
HHR,2022-09-15T00:00:00,71,6,2.101088,2.268928025,1012.8,0.2,9.9
HHR,2022-09-15T01:00:00,70.1,7.6,2.101088,2.44346095,1012.9,0.2,9.9
HHR,2022-09-15T02:00:00,70.1,5.8,1.519936,2.0943951,1012.8,0.2,9.9
HHR,2022-09-15T03:00:00,70.1,4.7,1.519936,2.44346095,1013,0.2,9.9
HHR,2022-09-15T04:00:00,70.1,6.7,2.101088,2.44346095,1012.7,0.2,9.9
HHR,2022-09-15T05:00:00,69.2,6.9,0,0.017453293,1013.1,0.4,8.1
HHR,2022-09-15T06:00:00,69.2,5.8,0,0.017453293,1013.8,50.3,9.9
HHR,2022-09-15T07:00:00,69.2,5.8,1.519936,1.74532925,1014.2,50.3,9.9
HHR,2022-09-15T08:00:00,70.1,6.3,2.101088,2.0943951,1014.7,27.9,9.9
HHR,2022-09-15T09:00:00,72,5.1,2.101088,1.919862175,1014.9,89,9.9
HHR,2022-09-15T10:00:00,74,2.2,1.519936,2.268928025,1015.3,89,9.9
HHR,2022-09-15T11:00:00,75.8,2.7,2.101088,1.74532925,1014.9,50.3,9.9
HHR,2022-09-15T12:00:00,79.1,18.3,3.084576,2.44346095,1014.3,0.3,9.9
HHR,2022-09-15T13:00:00,78.2,10.1,5.677408,4.363323125,1014,0.2,9.9
HHR,2022-09-15T14:00:00,78.2,18.3,5.677408,4.363323125,1013.5,0.2,9.9
HHR,2022-09-15T15:00:00,78.2,11.2,5.096256,4.712388975,1013.1,0.2,9.9
HHR,2022-09-15T16:00:00,77,11.4,5.722112,4.53785605,1012.7,0.2,9.9
HHR,2022-09-15T17:00:00,75.8,12.1,5.722112,4.1887902,1012.3,0.2,9.9
HHR,2022-09-15T18:00:00,74.9,19.7,4.604512,4.712388975,1012.4,27.5,9.9
HHR,2022-09-15T19:00:00,73.1,11,4.604512,4.712388975,1012.5,0.2,9.9
HHR,2022-09-15T20:00:00,72,10.3,3.12928,5.061454825,1012.8,0,9.9
HHR,2022-09-15T21:00:00,73.1,10.3,3.12928,4.712388975,1013.1,0,9.9
HHR,2022-09-15T22:00:00,72,7.2,2.101088,3.83972435,1013.1,0,9.9
HHR,2022-09-15T23:00:00,71.1,2.7,1.519936,2.967059725,1013.2,0,9.9
HHR,2022-09-16T00:00:00,71,3.4,0,0,1013,0,9.9
HHR,2022-09-16T01:00:00,71,3.6,0,0.017453293,1012.8,0,9.9
HHR,2022-09-16T02:00:00,69.2,3.1,1.519936,2.617993875,1013,0,9.9
HHR,2022-09-16T03:00:00,69.2,2,1.519936,2.44346095,1012.7,0.2,9.9
HHR,2022-09-16T04:00:00,68,4.7,2.101088,1.919862175,1012.3,0,9.9
HHR,2022-09-16T05:00:00,68,6.9,0,0.017453293,1012.5,0.2,9.9
HHR,2022-09-16T06:00:00,68,5.6,0,0.017453293,1012.8,0.2,9.9
HHR,2022-09-16T07:00:00,68,4.5,0,0.017453293,1013.2,0.2,9.9
HHR,2022-09-16T08:00:00,69.2,5.4,2.101088,2.0943951,1013.7,0.3,9.9
HHR,2022-09-16T09:00:00,71.1,3.8,1.519936,0,1013.9,0.4,9.9
HHR,2022-09-16T10:00:00,74,2.2,1.519936,2.111848393,1014.3,89,9.9
HHR,2022-09-16T11:00:00,75.8,2.9,0,0.034906585,1013.9,0.3,9.9
HHR,2022-09-16T12:00:00,78.2,3.1,3.621024,4.53785605,1013.4,0.3,9.9
HHR,2022-09-16T13:00:00,78.2,11,5.677408,4.712388975,1013,0.2,9.9
HHR,2022-09-16T14:00:00,78.2,19.7,5.096256,4.1887902,1012.5,0.2,9.9
HHR,2022-09-16T15:00:00,78.2,11.2,4.604512,4.53785605,1011.9,0.2,9.9
HHR,2022-09-16T16:00:00,77,11,6.7056,4.53785605,1011.5,0.2,9.9
HHR,2022-09-16T17:00:00,75.8,12.1,5.096256,4.712388975,1011,0.2,9.9
HHR,2022-09-16T18:00:00,74.9,10.7,4.112768,4.712388975,1010.7,0.2,9.9
HHR,2022-09-16T19:00:00,73.1,9.8,2.637536,5.061454825,1010.5,0.2,9.9
HHR,2022-09-16T20:00:00,72,6.7,2.101088,5.061454825,1010.5,0,9.9
HHR,2022-09-16T21:00:00,71.1,6,1.519936,5.061454825,1010.9,0,9.9
HHR,2022-09-16T22:00:00,71.1,6,2.101088,4.014257275,1011,0,9.9
HHR,2022-09-16T23:00:00,71.1,5.1,1.519936,3.83972435,1010.7,0,9.9
HHR,2022-09-17T00:00:00,71.1,3.1,0,0,1010.4,0,9.9
HHR,2022-09-17T01:00:00,70.1,2.9,0,6.248278715,1010,0,9.9
HHR,2022-09-17T02:00:00,70.1,4.7,0,6.265732008,1009.7,0,9.9
HHR,2022-09-17T03:00:00,69.2,4,0,0,1009.8,0.2,9.9
HHR,2022-09-17T04:00:00,69.1,4.3,0,0.017453293,1009.7,0.5,9.9
HHR,2022-09-17T05:00:00,68,3.4,2.101088,1.74532925,1009.6,0.5,9.9
HHR,2022-09-17T06:00:00,68,5.1,2.101088,1.74532925,1009.9,99.7,9.9
HHR,2022-09-17T07:00:00,68,8.5,0,0.017453293,1010.3,99.9,9.9
HHR,2022-09-17T08:00:00,71,6.9,1.519936,1.74532925,1010.8,99.9,9.9
HHR,2022-09-17T09:00:00,71.1,7.2,2.592832,2.0943951,1010.9,99.9,8.7
HHR,2022-09-17T10:00:00,72,6.3,1.519936,2.7925268,1011.3,100,9.9
HHR,2022-09-17T11:00:00,73.1,7.4,2.101088,1.919862175,1011.2,100,9.9
HHR,2022-09-17T12:00:00,74.9,7.4,1.519936,1.919862175,1010.6,99.9,9.9
HHR,2022-09-17T13:00:00,78.1,3.6,0.044704,6.265732008,1009.9,50.3,9.9
HHR,2022-09-17T14:00:00,75.8,2,4.604512,4.8869219,1009.5,88.8,9.9
HHR,2022-09-17T15:00:00,75.8,10.5,5.677408,4.53785605,1008.7,0.2,9.9
HHR,2022-09-17T16:00:00,75.8,11.4,5.096256,4.363323125,1007.9,0.2,3.8
HHR,2022-09-17T17:00:00,74.9,11.9,4.604512,4.53785605,1007.5,0,9.9
HHR,2022-09-17T18:00:00,74,11,4.604512,4.1887902,1007.4,0.2,9.9
HHR,2022-09-17T19:00:00,71.9,9.4,4.112768,4.363323125,1007.5,0.2,9.9
HHR,2022-09-17T20:00:00,71,6,2.592832,4.363323125,1007.6,0.3,9.9
HHR,2022-09-17T21:00:00,71,6.3,1.519936,5.061454825,1008.1,27.6,9.9
HHR,2022-09-17T22:00:00,71,5.1,1.519936,5.061454825,1008.4,0.2,9.9
HHR,2022-09-17T23:00:00,70.1,6.5,0,0,1008.4,99.6,9.9
HHR,2022-09-18T00:00:00,70.1,6.5,0,0.017453293,1008.1,99.7,9.9
HHR,2022-09-18T01:00:00,70.1,4.9,2.101088,1.919862175,1007.9,99.9,9.9
HHR,2022-09-18T02:00:00,70.1,7.6,3.084576,1.74532925,1007.8,99.9,9.9
HHR,2022-09-18T03:00:00,69.2,13.2,3.57632,1.919862175,1007.7,100,9.9
HHR,2022-09-18T04:00:00,70.1,9.2,3.084576,1.74532925,1008,100,9.9
HHR,2022-09-18T05:00:00,70.1,6.3,2.592832,1.74532925,1008.2,99.9,9.9
HHR,2022-09-18T06:00:00,70.1,10.1,3.084576,1.919862175,1008.6,99.9,9.9
HHR,2022-09-18T07:00:00,70.1,9.6,3.12928,1.919862175,1009,50.3,9.9
HHR,2022-09-18T08:00:00,71,6.9,2.101088,2.0943951,1009.5,89,9.9
HHR,2022-09-18T09:00:00,70.1,4.9,2.637536,4.1887902,1010,89.1,9.9
HHR,2022-09-18T10:00:00,71.9,5.8,2.101088,4.363323125,1010.3,89,9.9
HHR,2022-09-18T11:00:00,73.1,6.3,3.084576,4.1887902,1010.5,99.9,9.9
HHR,2022-09-18T12:00:00,73.1,6.7,4.604512,4.014257275,1010.4,99.9,9.9
HHR,2022-09-18T13:00:00,74,10.5,5.677408,4.53785605,1010.3,89,9.9
HHR,2022-09-18T14:00:00,73.1,20.8,5.096256,4.014257275,1009.8,27.7,9.9
HHR,2022-09-18T15:00:00,74,19.7,5.096256,4.1887902,1009.4,0.2,9.9
HHR,2022-09-18T16:00:00,74,20.8,4.604512,4.712388975,1009.1,0.2,9.9
HHR,2022-09-18T17:00:00,73.1,11.6,4.604512,4.712388975,1009,27.5,9.9
HHR,2022-09-18T18:00:00,71.1,9.8,4.604512,4.363323125,1008.8,0.2,9.9
HHR,2022-09-18T19:00:00,70.1,9.2,4.112768,4.363323125,1008.9,0.2,9.9
HHR,2022-09-18T20:00:00,70.1,8.3,3.57632,4.712388975,1009.3,0.2,9.9
HHR,2022-09-18T21:00:00,69.2,8.9,2.101088,4.363323125,1009.9,0.2,9.9
HHR,2022-09-18T22:00:00,69.2,10.3,1.519936,4.712388975,1010,0.2,9.9
HHR,2022-09-18T23:00:00,69.2,9.2,1.519936,4.712388975,1010.3,0.2,9.9
HHR,2022-09-19T00:00:00,68,6.5,0,6.265732008,1010.5,0.2,9.9
HHR,2022-09-19T01:00:00,68,5.1,0,6.265732008,1010.7,0.2,9.9
HHR,2022-09-19T02:00:00,66.8,5.8,0,6.265732008,1010.8,0.2,9.9
HHR,2022-09-19T03:00:00,65.9,2.2,0,0,1010.7,0.2,9.9
HHR,2022-09-19T04:00:00,65.9,2,0,0,1010.5,0.4,9.9
HHR,2022-09-19T05:00:00,65.9,1.6,0,1.919862175,1010.8,88.7,9.9
HHR,2022-09-19T06:00:00,65.9,1.6,0,0.017453293,1010.9,0.2,9.9
HHR,2022-09-19T07:00:00,65.9,2.7,1.519936,1.74532925,1011.3,0.3,9.9
HHR,2022-09-19T08:00:00,68,3.4,0.044704,2.02458193,1011.6,0.2,9.9
HHR,2022-09-19T09:00:00,70.1,2.2,1.475232,1.74532925,1011.6,0.2,9.9
HHR,2022-09-19T10:00:00,72,1.3,2.101088,0,1012,0.3,9.9
HHR,2022-09-19T11:00:00,74,2.2,1.519936,4.53785605,1011.8,0.2,9.9
HHR,2022-09-19T12:00:00,74.9,5.8,3.397504,4.223696785,1011.5,0.2,9.9
HHR,2022-09-19T13:00:00,77,9.6,4.112768,4.8869219,1011.3,0.2,9.9
HHR,2022-09-19T14:00:00,77,12.1,6.213856,4.363323125,1011,0.2,9.9
HHR,2022-09-19T15:00:00,77,21.9,5.722112,4.53785605,1010.3,0.2,9.9
HHR,2022-09-19T16:00:00,77,24.2,5.096256,4.8869219,1010,0.2,9.9
HHR,2022-09-19T17:00:00,75.8,14.8,7.286752,5.619960185,1010,0.2,9.9
HHR,2022-09-19T18:00:00,74.9,13.6,4.112768,4.8869219,1010,0.2,9.9
HHR,2022-09-19T19:00:00,73.1,18.3,4.112768,4.712388975,1010.1,0.2,9.9
HHR,2022-09-19T20:00:00,71.9,14.3,4.112768,4.363323125,1010.5,0.2,9.9
HHR,2022-09-19T21:00:00,71.9,13.9,4.112768,4.712388975,1011.3,27.5,9.9
HHR,2022-09-19T22:00:00,71.1,14.5,2.637536,5.061454825,1011.5,0.2,9.9
HHR,2022-09-19T23:00:00,71.1,13.6,1.519936,5.061454825,1011.8,0.2,9.9
HHR,2022-09-20T00:00:00,70.1,10.3,1.519936,5.061454825,1012.1,0.2,9.9
HHR,2022-09-20T01:00:00,70.1,7.8,2.101088,4.363323125,1012,0.2,9.9
HHR,2022-09-20T02:00:00,70.1,10.1,2.592832,4.712388975,1011.8,0.2,9.9
HHR,2022-09-20T03:00:00,68,4.5,0,6.2831853,1011.6,0.2,9.9
HHR,2022-09-20T04:00:00,68,4.7,0,0,1011.9,0.2,9.9
HHR,2022-09-20T05:00:00,66.8,3.8,0,0.523598775,1012.2,0.3,9.9
HHR,2022-09-20T06:00:00,66.8,3.8,0,0,1012.7,0.5,9.9
HHR,2022-09-20T07:00:00,66.8,3.1,0,0,1013,27.9,9.9
HHR,2022-09-20T08:00:00,70.1,5.1,0,0.017453293,1013.2,0.5,9.9
HHR,2022-09-20T09:00:00,72,4.9,0,0.017453293,1013.2,0.3,9.9
HHR,2022-09-20T10:00:00,74.9,2,0,0,1013.5,0.3,9.9
HHR,2022-09-20T11:00:00,78.2,3.8,4.02336,4.1887902,1013.5,27.6,9.9
HHR,2022-09-20T12:00:00,79.1,16.1,4.112768,4.53785605,1013.2,0.3,9.9
HHR,2022-09-20T13:00:00,79.1,18.3,5.722112,4.53785605,1012.8,0.2,9.9
HHR,2022-09-20T14:00:00,79.1,12.3,5.096256,4.8869219,1012.2,0.2,9.9
HHR,2022-09-20T15:00:00,78.2,15.9,7.733792,4.53785605,1011.6,0.2,9.9
HHR,2022-09-20T16:00:00,78.2,24.2,7.197344,4.712388975,1011.4,0.2,9.9
HHR,2022-09-20T17:00:00,75.8,23,6.213856,4.8869219,1011.1,0.2,9.9
HHR,2022-09-20T18:00:00,74.9,17,5.722112,4.712388975,1011.1,0.2,9.9
HHR,2022-09-20T19:00:00,73.1,18.1,5.14096,4.8869219,1011.1,0.2,9.9
HHR,2022-09-20T20:00:00,72,17.2,5.096256,4.712388975,1011.5,0.2,9.9
HHR,2022-09-20T21:00:00,71.9,16.1,5.722112,4.712388975,1012.1,0,9.9
HHR,2022-09-20T22:00:00,71.1,17.7,4.112768,4.712388975,1012.4,0,9.9
HHR,2022-09-20T23:00:00,71.1,18.1,2.101088,4.8869219,1012.7,0,9.9
HHR,2022-09-21T00:00:00,70.1,14.8,2.101088,5.061454825,1012.9,0,9.9
HHR,2022-09-21T01:00:00,69.2,11,1.519936,4.8869219,1013,0,9.9
HHR,2022-09-21T02:00:00,68,9.4,0,6.2831853,1013.1,0,9.9
HHR,2022-09-21T03:00:00,66.8,8.3,0,0,1013.1,0,9.9
HHR,2022-09-21T04:00:00,65.9,5.1,0,0.017453293,1012.9,0.2,9.9
HHR,2022-09-21T05:00:00,65,3.1,0,0,1013.1,0.2,9.9
HHR,2022-09-21T06:00:00,65,5.8,0,6.265732008,1013.5,0.2,9.9
HHR,2022-09-21T07:00:00,64.1,5.8,1.519936,6.2831853,1013.8,0.2,9.9
HHR,2022-09-21T08:00:00,66.8,7.6,0,0,1014.4,0.2,9.9
HHR,2022-09-21T09:00:00,70.1,3.8,0,0,1014.6,0.2,9.9
HHR,2022-09-21T10:00:00,73.1,2.9,1.475232,0,1014.7,0.2,9.9
HHR,2022-09-21T11:00:00,77,4,3.084576,4.014257275,1014.6,0.2,9.9
HHR,2022-09-21T12:00:00,78.2,17.2,4.604512,4.712388975,1014.4,0.2,9.9
HHR,2022-09-21T13:00:00,78.2,18.3,5.722112,4.712388975,1013.8,0.2,9.9
HHR,2022-09-21T14:00:00,79.1,11.9,7.286752,5.619960185,1013.2,0,9.9
HHR,2022-09-21T15:00:00,79,24.2,6.7056,4.712388975,1012.7,0,9.9
HHR,2022-09-21T16:00:00,77,17.2,4.649216,5.061454825,1012.2,0.2,9.9
HHR,2022-09-21T17:00:00,75.8,23,7.197344,4.712388975,1011.9,0.2,9.9
HHR,2022-09-21T18:00:00,74.9,22,5.722112,4.712388975,1011.7,0.2,9.9
HHR,2022-09-21T19:00:00,72,18.3,5.14096,4.8869219,1011.8,0.2,9.9
HHR,2022-09-21T20:00:00,71.9,19.7,4.604512,4.8869219,1012.2,0,9.9
HHR,2022-09-21T21:00:00,71.1,17.2,3.12928,4.712388975,1013.2,0,9.9
HHR,2022-09-21T22:00:00,70.1,13.6,1.519936,4.8869219,1013.4,0,9.9
HHR,2022-09-21T23:00:00,70.1,13.2,0,4.1887902,1013.6,0,9.9
HHR,2022-09-22T00:00:00,69.2,11,0,6.265732008,1013.6,0,9.9
HHR,2022-09-22T01:00:00,68,5.4,0,6.265732008,1013.4,0,9.9
HHR,2022-09-22T02:00:00,66.8,4.3,0,1.221730475,1013.5,0,9.9
HHR,2022-09-22T03:00:00,65.9,2.5,0,0,1013.6,0,9.9
HHR,2022-09-22T04:00:00,65,2.7,0,0.017453293,1013.3,0.2,9.9
HHR,2022-09-22T05:00:00,64.1,1.3,0,0,1013.3,0.2,8.7
HHR,2022-09-22T06:00:00,64.1,3.4,0,0.017453293,1013.6,0.2,9.9
HHR,2022-09-22T07:00:00,64.1,3.8,0,0,1013.9,0.2,9.9
HHR,2022-09-22T08:00:00,66.8,4.9,0,0,1014.5,0.2,9.9
HHR,2022-09-22T09:00:00,72,3.1,1.519936,1.919862175,1014.6,0,9.9
HHR,2022-09-22T10:00:00,75.8,2.9,0,0.034906585,1014.7,0,9.9
HHR,2022-09-22T11:00:00,80.1,0.9,2.101088,3.83972435,1014.5,0,9.9
HHR,2022-09-22T12:00:00,82.1,5.8,4.604512,4.53785605,1013.8,0,9.9
HHR,2022-09-22T13:00:00,82.1,9.2,4.112768,4.1887902,1013.4,0,9.9
HHR,2022-09-22T14:00:00,82.1,19.7,4.112768,5.061454825,1012.6,0,9.9
HHR,2022-09-22T15:00:00,80.9,11.6,5.096256,4.712388975,1012,0.2,9.9
HHR,2022-09-22T16:00:00,80.9,11.9,5.945632,4.625122513,1011.5,0.2,6
HHR,2022-09-22T17:00:00,79.1,14.3,7.8232,5.532693723,1011.2,0.2,9.9
HHR,2022-09-22T18:00:00,78.1,13.2,4.604512,4.712388975,1011.2,0.2,9.9
HHR,2022-09-22T19:00:00,74,13.2,3.621024,4.363323125,1011.3,0.2,9.9
HHR,2022-09-22T20:00:00,73.1,12.8,2.592832,4.363323125,1011.6,0,9.9
HHR,2022-09-22T21:00:00,73.1,10.7,2.101088,4.1887902,1012.2,0,9.9
HHR,2022-09-22T22:00:00,72,6.5,0,6.265732008,1012.6,0,9.9
HHR,2022-09-22T23:00:00,71.1,3.8,0,0.034906585,1012.8,0,9.9
HHR,2022-09-23T00:00:00,71.1,3.6,0,0,1013.1,0,9.9
HHR,2022-09-23T01:00:00,69.2,3.6,0,0,1012.9,0,9.9
HHR,2022-09-23T02:00:00,68,3.4,0,0,1012.6,0,9.9
HHR,2022-09-23T03:00:00,66.8,7.2,0,0,1012.2,0,9.9
HHR,2022-09-23T04:00:00,65.9,3.4,0,0,1012,0,9.9
HHR,2022-09-23T05:00:00,65.9,2.5,0,0,1012,0,9.9
HHR,2022-09-23T06:00:00,65.9,3.1,0,0,1012.2,0.2,9.9
HHR,2022-09-23T07:00:00,65,2.7,0,6.2831853,1012.8,0.2,9.9
HHR,2022-09-23T08:00:00,69.2,2.7,0,5.590289588,1013.2,0.2,9.9
HHR,2022-09-23T09:00:00,72,2.2,0,6.248278715,1013.5,0.2,9.9
HHR,2022-09-23T10:00:00,77,1.8,0,6.265732008,1013.6,0.3,9.9
HHR,2022-09-23T11:00:00,82.1,2.5,0,6.265732008,1013.4,0.3,9.9
HHR,2022-09-23T12:00:00,80.9,6.7,3.084576,4.1887902,1013.2,0.2,9.9
HHR,2022-09-23T13:00:00,83.9,11,4.112768,4.363323125,1012.8,0.2,9.9
HHR,2022-09-23T14:00:00,83,9.2,4.604512,4.363323125,1012.2,0.2,9.9
HHR,2022-09-23T15:00:00,83.9,9.8,3.621024,5.061454825,1011.7,0.2,9.9
HHR,2022-09-23T16:00:00,82.1,18.3,3.621024,4.8869219,1011.5,0.2,9.9
HHR,2022-09-23T17:00:00,80.9,12.8,5.096256,4.363323125,1011.5,0.2,9.9
HHR,2022-09-23T18:00:00,80,11.2,4.604512,4.53785605,1011.8,0.2,9.9
HHR,2022-09-23T19:00:00,75.8,10.1,3.621024,4.53785605,1012.4,0.2,9.9
HHR,2022-09-23T20:00:00,74.9,7.8,3.621024,4.53785605,1013.1,0.2,9.9
HHR,2022-09-23T21:00:00,74,8.1,1.519936,5.061454825,1013.9,0,9.9
HHR,2022-09-23T22:00:00,74,7.2,1.519936,4.53785605,1014.3,0,9.9
HHR,2022-09-23T23:00:00,73.1,4.9,1.519936,4.8869219,1014.5,0.2,9.9
HHR,2022-09-24T00:00:00,72,5.4,1.519936,5.23598775,1014.4,0.2,9.9
HHR,2022-09-24T01:00:00,73.1,4.9,2.101088,4.712388975,1014.4,0,9.9
HHR,2022-09-24T02:00:00,71.1,6.7,0,4.8869219,1014.5,0,9.9
HHR,2022-09-24T03:00:00,70.1,6.3,0,6.265732008,1014.4,0,9.9
HHR,2022-09-24T04:00:00,70.1,3.1,0,6.265732008,1014.4,0,9.9
HHR,2022-09-24T05:00:00,70.1,6,0,6.265732008,1014.4,0,9.9
HHR,2022-09-24T06:00:00,70.1,3.8,0,6.265732008,1014.6,0.2,9.9
HHR,2022-09-24T07:00:00,70.1,3.1,0,0,1015.2,0.2,9.9
HHR,2022-09-24T08:00:00,72,4,0,0,1015.7,0.2,9.9
HHR,2022-09-24T09:00:00,74.9,2.5,2.101088,4.1887902,1016,0.2,9.9
HHR,2022-09-24T10:00:00,80,2.9,2.101088,4.363323125,1016.3,0.2,9.9
HHR,2022-09-24T11:00:00,83.9,4.7,2.592832,4.53785605,1016.4,0.2,9.9
HHR,2022-09-24T12:00:00,82.1,7.4,4.112768,4.363323125,1016.3,0.2,9.9
HHR,2022-09-24T13:00:00,83,9.8,5.096256,4.363323125,1016,0.2,9.9
HHR,2022-09-24T14:00:00,82.1,12.3,5.722112,4.712388975,1015.7,0.2,9.9
HHR,2022-09-24T15:00:00,82.1,13,4.112768,4.8869219,1015.1,0.2,9.9
HHR,2022-09-24T16:00:00,80,14.3,6.213856,4.363323125,1014.7,0.3,9.9
HHR,2022-09-24T17:00:00,79,24.2,6.7056,4.53785605,1014.4,0.3,9.9
HHR,2022-09-24T18:00:00,75.8,15.9,4.604512,4.363323125,1014.4,0.3,9.9
HHR,2022-09-24T19:00:00,74,14.5,4.112768,4.363323125,1014.7,0.3,9.9
HHR,2022-09-24T20:00:00,73.1,14.8,2.101088,4.1887902,1015.2,0,9.9
HHR,2022-09-24T21:00:00,73.1,14.1,3.621024,4.1887902,1015.7,0,9.9
HHR,2022-09-24T22:00:00,72,11.9,2.101088,4.014257275,1016.1,0,9.9
HHR,2022-09-24T23:00:00,72,8.1,2.101088,3.83972435,1016.2,0,9.9
HHR,2022-09-25T00:00:00,71.1,13,2.101088,4.1887902,1016.2,0,9.9
HHR,2022-09-25T01:00:00,70.1,9.4,0,0.034906585,1016,0,9.9
HHR,2022-09-25T02:00:00,70.1,5.4,1.475232,4.014257275,1015.8,0,9.9
HHR,2022-09-25T03:00:00,70.1,7.8,0,0,1015.4,0,9.9
HHR,2022-09-25T04:00:00,70.1,6.5,0,0,1015.1,0,9.9
HHR,2022-09-25T05:00:00,70.1,8.9,0,6.2831853,1014.9,0,9.9
HHR,2022-09-25T06:00:00,70.1,3.4,0,0,1015.2,49.7,9.9
HHR,2022-09-25T07:00:00,69.2,2.2,0,6.265732008,1015.6,0.2,9.9
HHR,2022-09-25T08:00:00,71.1,5.6,0,6.265732008,1016,0.2,9.9
HHR,2022-09-25T09:00:00,73.1,3.6,1.519936,4.53785605,1016.1,0.3,9.9
HHR,2022-09-25T10:00:00,77,3.4,2.101088,4.1887902,1016.3,0.3,9.9
HHR,2022-09-25T11:00:00,79.1,6.3,3.084576,4.1887902,1016,0.2,9.9
HHR,2022-09-25T12:00:00,80.9,7.6,4.112768,4.1887902,1015.6,0.2,9.9
HHR,2022-09-25T13:00:00,80,9.4,5.096256,4.363323125,1015,0.3,9.9
HHR,2022-09-25T14:00:00,78.2,12.1,5.096256,4.1887902,1014.2,0.3,9.9
HHR,2022-09-25T15:00:00,80,23,6.7056,4.8869219,1013.5,0.2,9.9
HHR,2022-09-25T16:00:00,79.1,19.7,6.7056,4.53785605,1013.1,0.2,9.9
HHR,2022-09-25T17:00:00,78.2,15.4,6.213856,4.712388975,1012.8,0.2,9.9
HHR,2022-09-25T18:00:00,75.8,17.2,4.604512,4.53785605,1012.7,0.2,9.9
HHR,2022-09-25T19:00:00,74,18.6,5.677408,4.363323125,1012.7,0.2,9.9
HHR,2022-09-25T20:00:00,73.1,16.3,4.112768,4.363323125,1012.6,0.2,9.9
HHR,2022-09-25T21:00:00,73.1,13.9,3.084576,4.1887902,1013.2,0.2,9.9
HHR,2022-09-25T22:00:00,71,13,1.519936,4.1887902,1013.6,0.2,9.9
HHR,2022-09-25T23:00:00,71,12.1,0,6.265732008,1013.7,0.2,9.9
HHR,2022-09-26T00:00:00,71.1,8.5,0,6.248278715,1013.5,0.2,9.9
HHR,2022-09-26T01:00:00,70.1,9.8,1.519936,4.014257275,1013.2,0.2,9.9
HHR,2022-09-26T02:00:00,70.1,11,1.475232,4.712388975,1012.7,0.2,9.9
